symbol,series,stock_date,previous_close,open_price,high_price,low_price,last_traded_price,close_price,avg_price,total_trade_qty,turnover_in_lacs,no_of_trades,delivered_qty,delivered_percentage,52_week_high,52_week_high_date,52_week_low,52_week_low_date
MIDCAP,EQ,2024-10-04,168.57,168.56,169.97,166.62,167.99,167.96,168.01,38811,65.21,916, 19136,49.31,173.65,2024-08-22,109.59,2023-10-26
MIDCAPETF,EQ,2024-10-04,22.22,22.66,22.66,21.77,22.0,22.0,22.04,3264982,719.53,14037, 2477098,75.87,23.2,2024-09-18,14.23,2023-10-26
MIDCAPIETF,EQ,2024-10-04,22.67,22.8,22.99,22.09,22.45,22.74,22.44,1098996,246.6,4039, 684120,62.25,23.7,2024-09-24,14.45,2023-10-26
MIDHANI,EQ,2024-10-04,390.75,390.75,394.5,379.55,385.4,384.25,387.5,371757,1440.56,21689, 141695,38.11,547.5,2024-02-05,345.0,2024-03-13
MIDQ50ADD,EQ,2024-10-04,263.37,265.89,265.89,259.0,262.8,260.33,260.76,6860,17.89,319, 4304,62.74,269.48,2024-09-16,180.8,2023-10-27
MIDSELIETF,EQ,2024-10-04,18.77,18.95,18.95,18.14,18.74,18.68,18.47,775188,143.18,4820, 551041,71.08,20.0,2024-09-16,13.22,2023-12-21
MIDSMALL,EQ,2024-10-04,53.73,54.27,54.28,52.93,53.2,53.4,53.52,527873,282.53,1989, 214697,40.67,57.0,2024-07-15,45.5,2024-06-05
MINDACORP,EQ,2024-10-04,601.55,601.0,609.35,582.0,594.0,596.55,595.97,599509,3572.91,25402, 244868,40.84,652.0,2024-08-26,313.0,2023-10-26
MIRZAINT,EQ,2024-10-04,43.82,43.56,46.08,43.36,44.3,44.46,44.6,371541,165.7,2067, 176957,47.63,63.6,2024-01-19,39.55,2024-06-04
MITCON,EQ,2024-10-04,126.56,127.05,129.0,123.0,123.3,123.51,125.47,18709,23.47,543, 13671,73.07,161.69,2024-06-19,63.02,2023-10-05
MITTAL,EQ,2024-10-04,2.15,2.15,2.2,2.13,2.17,2.16,2.17,2110208,45.89,1903, 1508159,71.47,3.13,2024-02-12,1.39,2024-05-10
MMFL,EQ,2024-10-04,580.05,583.15,597.5,573.5,586.0,581.6,586.36,37063,217.32,3894, 17860,48.19,729.8,2024-07-16,412.5,2023-10-26
MMTC,EQ,2024-10-04,86.69,86.05,87.59,83.95,86.0,85.76,86.16,2085339,1796.7,20447, 540036,25.9,131.8,2024-07-26,49.7,2023-10-30
MNC,EQ,2024-10-04,33.32,33.27,33.27,32.35,32.4,32.5,32.65,135580,44.27,1227, 122276,90.19,33.48,2024-09-30,21.5,2023-10-27
MODEFENCE,EQ,2024-10-04,71.78,72.3,72.78,69.91,71.15,70.67,70.73,602348,426.02,7006, 527194,87.52,80.0,2024-08-27,69.51,2024-09-19
MOGSEC,EQ,2024-10-04,57.85,57.5,57.84,57.1,57.74,57.12,57.46,3907,2.25,34, 3027,77.48,59.99,2024-09-19,52.51,2023-10-09
MOHEALTH,EQ,2024-10-04,44.12,44.67,44.68,43.76,44.05,44.08,44.19,43062,19.03,676, 27414,63.66,46.4,2024-09-16,26.95,2023-10-26
MOIL,EQ,2024-10-04,390.95,390.0,395.95,381.15,385.35,386.0,389.16,880054,3424.83,29773, 279975,31.81,588.0,2024-07-08,207.05,2023-10-09
MOL,EQ,2024-10-04,100.43,100.1,101.63,97.8,98.06,98.56,99.51,1207264,1201.35,12575, 500887,41.49,113.05,2024-09-05,71.4,2024-06-04
MOLDTECH,EQ,2024-10-04,229.67,229.65,234.52,226.01,230.12,229.69,230.41,48548,111.86,1454, 24400,50.26,359.5,2023-10-06,180.0,2024-03-28
MOLDTKPAC,EQ,2024-10-04,766.7,766.7,769.2,745.0,748.0,748.8,754.37,86470,652.3,6271, 68203,78.87,939.7,2024-01-03,714.6,2024-06-04
MOLOWVOL,EQ,2024-10-04,39.8,39.4,40.29,39.14,40.0,39.47,39.35,87082,34.26,323, 54715,62.83,41.85,2024-10-03,27.0,2023-10-31
MOM100,EQ,2024-10-04,63.77,64.95,64.95,62.5,63.29,63.26,63.11,895353,565.06,8255, 636973,71.14,66.45,2024-09-25,40.1,2023-10-30
MOM30IETF,EQ,2024-10-04,38.31,38.32,38.32,37.06,37.49,37.44,37.4,3321211,1242.28,19233, 2547490,76.7,39.0,2024-10-01,22.09,2023-10-26
MOM50,EQ,2024-10-04,262.47,262.47,264.5,257.5,262.33,261.23,260.03,10726,27.89,427, 8797,82.02,281.0,2024-09-30,190.45,2023-10-30
MOMENTUM,EQ,2024-10-04,38.13,38.37,38.37,36.85,37.54,37.47,37.26,478765,178.38,3251, 427541,89.3,39.57,2024-09-30,21.94,2023-10-26
MOMENTUM50,EQ,2024-10-04,63.02,63.77,64.3,61.58,62.86,62.56,62.52,302004,188.82,2128, 274360,90.85,66.0,2024-10-01,62.03,2024-09-30
MOMOMENTUM,EQ,2024-10-04,75.62,75.59,76.5,73.36,74.61,74.47,74.24,376398,279.45,3799, 289699,76.97,77.51,2024-08-30,43.8,2023-10-26
MON100,EQ,2024-10-04,162.2,164.95,164.95,159.2,162.6,162.4,162.44,404193,656.56,7142, 285136,70.54,175.0,2024-07-12,112.85,2023-10-31
MONARCH,EQ,2024-10-04,382.35,377.5,387.5,368.3,380.0,378.7,380.91,232861,886.99,6039, 125495,53.89,499.0,2024-09-13,162.53,2023-10-04
MONIFTY500,EQ,2024-10-04,24.21,24.48,24.58,24.01,24.12,24.12,24.18,634454,153.42,3094, 482141,75.99,25.0,2024-09-27,16.3,2023-10-26
MONQ50,EQ,2024-10-04,63.13,63.97,63.98,62.21,63.2,62.84,63.05,88505,55.8,1031, 49384,55.8,92.65,2024-07-22,51.5,2023-10-25
MONTECARLO,EQ,2024-10-04,809.2,809.1,813.0,780.1,805.0,802.0,801.15,50674,405.97,2610, 21026,41.49,870.1,2024-10-03,565.0,2024-06-05
MOQUALITY,EQ,2024-10-04,214.63,218.5,218.96,209.33,213.0,218.38,214.0,5305,11.35,159, 3724,70.2,222.7,2024-08-22,130.0,2023-10-26
MOREALTY,EQ,2024-10-04,105.88,107.01,107.72,101.72,104.12,103.84,103.33,838921,866.87,9505, 711619,84.83,115.79,2024-06-18,85.3,2024-03-21
MOREPENLAB,EQ,2024-10-04,84.79,85.15,87.27,82.31,84.35,84.41,85.1,9326942,7937.09,49437, 2205823,23.65,100.9,2024-09-10,31.3,2023-10-26
MOSMALL250,EQ,2024-10-04,18.4,18.5,18.5,17.9,18.24,18.23,18.2,759251,138.16,4892, 531568,70.01,19.3,2024-08-29,13.0,2024-04-15
MOTHERSON,EQ,2024-10-04,203.92,203.94,205.86,199.52,200.9,200.92,201.87,11378135,22968.79,112467, 4799995,42.19,216.99,2024-09-27,86.8,2023-11-28
MOTILALOFS,EQ,2024-10-04,719.75,719.75,733.9,691.15,728.0,727.25,718.03,997476,7162.21,59571, 426892,42.8,828.85,2024-09-18,221.26,2023-10-04
MOTISONS,EQ,2024-10-04,309.65,310.95,315.4,298.0,301.7,299.8,305.13,1441379,4398.12,17775, 608185,42.19,329.85,2024-10-01,88.85,2023-12-29
MOTOGENFIN,EQ,2024-10-04,39.16,38.0,40.33,38.0,40.1,39.99,39.21,21406,8.39,1400, 4228,19.75,50.9,2024-01-03,28.75,2023-11-29
MOVALUE,EQ,2024-10-04,109.75,109.98,111.25,107.5,108.24,108.07,108.62,133165,144.65,3118, 91292,68.56,114.1,2024-10-03,60.04,2023-10-26
MPHASIS,EQ,2024-10-04,2921.0,2925.0,2959.95,2836.6,2860.0,2846.6,2890.71,964389,27877.71,65651, 545147,56.53,3187.8,2024-09-17,2069.1,2023-10-26
MPSLTD,EQ,2024-10-04,2044.7,2040.2,2043.55,1995.0,2016.0,2021.9,2020.13,6385,128.99,1172, 4100,64.21,2469.0,2024-08-28,1416.05,2024-02-14
MRF,EQ,2024-10-04,136104.35,136600.0,136782.8,133000.0,133500.0,133408.75,134302.11,10223,13729.7,7379, 3217,31.47,151445.0,2024-02-23,106405.0,2023-10-09
MRPL,EQ,2024-10-04,177.8,177.7,180.92,174.31,179.55,179.39,178.48,1908907,3406.93,41799, 388147,20.33,289.25,2024-02-19,90.5,2023-10-09
MSTCLTD,EQ,2024-10-04,654.45,654.0,656.6,635.2,647.0,645.45,648.31,159912,1036.73,14385, 80040,50.05,1165.0,2024-01-31,410.5,2023-10-09
MSUMI,EQ,2024-10-04,68.24,68.24,68.58,66.42,67.4,67.46,67.68,13495355,9133.64,64977, 9854160,73.02,80.0,2024-06-19,57.85,2023-11-06
MTARTECH,EQ,2024-10-04,1687.5,1691.15,1710.0,1670.45,1696.0,1699.45,1695.91,76596,1299.0,12187, 33290,43.46,2783.85,2023-10-23,1600.0,2024-06-04
MTNL,EQ,2024-10-04,56.94,57.79,59.0,54.51,55.16,54.84,56.86,6438258,3660.96,22679, 2067006,32.11,101.93,2024-07-29,25.25,2023-10-26
MUFIN,EQ,2024-10-04,110.49,110.49,112.19,109.0,109.3,109.7,109.77,41917,46.01,1049, 25739,61.4,274.4,2024-02-08,102.65,2024-06-05
MUFTI,EQ,2024-10-04,196.91,195.0,197.93,190.42,192.55,191.57,194.51,214295,416.82,3107, 133024,62.08,324.8,2023-12-27,145.2,2024-06-04
MUKANDLTD,EQ,2024-10-04,162.47,162.05,163.5,160.0,160.5,160.75,161.4,142261,229.61,1941, 79415,55.82,212.8,2024-01-03,135.0,2024-06-04
MUKKA,EQ,2024-10-04,40.45,40.49,41.19,39.65,40.1,39.95,40.63,1851466,752.3,6627, 1375612,74.3,56.56,2024-07-16,30.0,2024-06-04
MULTICAP,EQ,2024-10-04,16.6,16.93,16.93,16.37,16.43,16.43,16.47,525549,86.55,2523, 286656,54.54,17.55,2024-09-27,16.35,2024-09-09
MUNJALAU,EQ,2024-10-04,119.53,120.0,126.0,115.51,124.5,124.41,121.49,635888,772.53,6951, 230298,36.22,138.5,2024-09-09,50.5,2023-10-26
MUNJALSHOW,EQ,2024-10-04,165.21,166.1,167.7,162.1,163.7,163.53,164.67,74774,123.13,1705, 32092,42.92,211.9,2024-02-08,126.4,2023-11-21
MURUDCERA,EQ,2024-10-04,56.8,56.5,57.83,55.2,56.94,55.46,56.09,67018,37.59,1180, 35527,53.01,71.9,2023-10-31,39.95,2024-06-04
MUTHOOTCAP,EQ,2024-10-04,387.85,387.85,401.0,374.0,379.0,377.45,389.0,171966,668.94,5370, 54249,31.55,460.0,2023-10-11,262.0,2024-03-28
MUTHOOTFIN,EQ,2024-10-04,1964.05,1980.0,1980.0,1910.75,1938.65,1930.35,1936.53,645007,12490.75,37435, 312201,48.4,2078.75,2024-09-13,1182.35,2023-10-09
MUTHOOTMF,EQ,2024-10-04,228.54,228.02,229.63,222.85,224.78,224.42,225.21,112204,252.7,4846, 64494,57.48,281.0,2023-12-26,196.6,2024-03-13
MVGJL,EQ,2024-10-04,265.0,267.1,269.4,256.25,257.1,258.0,261.67,450417,1178.6,7245, 140427,31.18,382.0,2023-11-21,165.0,2024-03-18
NACLIND,EQ,2024-10-04,54.66,54.93,55.74,53.62,54.4,54.29,54.55,68969,37.62,992, 32140,46.6,85.0,2024-01-11,53.5,2024-08-29
NAGAFERT,EQ,2024-10-04,10.89,10.89,11.08,10.77,10.91,10.95,10.94,735276,80.41,1892, 409859,55.74,15.85,2024-01-31,8.0,2023-10-26
NAHARCAP,EQ,2024-10-04,310.75,310.75,313.6,304.7,305.1,306.05,308.9,7216,22.29,552, 4619,64.01,374.75,2024-08-29,263.5,2024-06-05
NAHARINDUS,EQ,2024-10-04,146.09,146.1,148.0,142.0,143.0,143.08,145.07,52077,75.55,1285, 22644,43.48,174.5,2024-08-01,108.2,2024-06-04
NAHARSPING,EQ,2024-10-04,290.7,290.7,293.9,284.5,285.1,287.5,288.78,33308,96.19,1942, 16027,48.12,384.5,2024-07-31,225.0,2024-06-04
NAM-INDIA,EQ,2024-10-04,659.05,666.0,680.95,652.45,661.05,659.25,668.05,1228661,8208.05,37472, 627801,51.1,739.45,2024-08-22,328.3,2023-10-09
NATCOPHARM,EQ,2024-10-04,1362.7,1361.0,1386.7,1345.05,1358.0,1353.95,1367.21,662090,9052.14,43748, 317266,47.92,1639.0,2024-09-12,724.2,2023-11-02
NATIONALUM,EQ,2024-10-04,222.55,221.0,222.5,213.81,220.55,220.35,219.28,19105863,41896.2,108218, 3249893,17.01,227.39,2024-10-01,88.6,2023-10-26
NAUKRI,EQ,2024-10-04,8123.0,8120.0,8308.9,8098.8,8217.0,8198.65,8247.94,428267,35323.19,62948, 202548,47.29,8260.35,2024-09-23,3972.05,2023-10-26
NAVA,EQ,2024-10-04,1052.2,1043.0,1068.65,1011.0,1042.0,1045.15,1039.46,278388,2893.72,17206, 98364,35.33,1347.8,2024-09-18,374.1,2023-11-20
NAVINFLUOR,EQ,2024-10-04,3460.25,3433.0,3489.95,3405.0,3424.9,3419.35,3439.65,138117,4750.75,20445, 55145,39.93,3979.45,2023-12-15,2875.95,2024-06-04
NAVINIFTY,EQ,2024-10-04,310.55,310.0,312.45,303.0,312.45,312.45,309.18,1008,3.12,110, 737,73.12,312.62,2024-10-03,189.0,2023-10-23
NAVKARCORP,EQ,2024-10-04,130.7,131.2,136.5,126.8,131.45,130.44,131.91,532877,702.89,9227, 184031,34.54,164.4,2024-08-26,55.65,2023-10-25
NAVNETEDUL,EQ,2024-10-04,143.19,143.95,146.03,141.11,144.3,144.13,143.86,126347,181.76,1900, 58924,46.64,179.09,2024-08-12,129.0,2024-03-14
NAZARA,EQ,2024-10-04,983.5,983.5,990.05,950.05,958.0,954.15,968.05,580576,5620.25,32772, 160551,27.65,1117.0,2024-09-19,591.5,2024-05-27
NBCC,EQ,2024-10-04,170.57,171.69,174.42,163.13,169.74,169.01,170.55,13290831,22667.38,118161, 5251875,39.52,209.75,2024-08-28,56.85,2023-10-04
NCC,EQ,2024-10-04,300.95,300.5,304.4,291.65,301.0,300.5,299.92,2778559,8333.37,64731, 1156105,41.61,364.5,2024-07-31,136.55,2023-10-26
NCLIND,EQ,2024-10-04,210.37,207.2,214.31,202.37,212.0,211.11,210.57,112150,236.15,2492, 58485,52.15,260.0,2024-07-08,180.0,2024-03-13
NDLVENTURE,EQ,2024-10-04,116.82,117.5,117.5,112.16,112.5,112.7,114.94,33306,38.28,1167, 14993,45.02,164.0,2023-12-04,81.35,2024-06-04
NDRAUTO,EQ,2024-10-04,886.25,869.05,881.95,797.65,812.0,803.7,822.86,96326,792.63,8234, 46219,47.98,1039.95,2024-09-25,282.28,2023-10-27
NDTV,EQ,2024-10-04,181.12,181.2,182.35,178.0,182.0,180.13,180.6,138499,250.12,3125, 77736,56.13,307.85,2023-12-06,180.0,2024-10-03
NELCAST,EQ,2024-10-04,132.6,133.5,134.19,129.31,129.85,130.41,131.33,135736,178.26,2201, 80379,59.22,194.3,2023-11-09,116.5,2024-06-04
NELCO,EQ,2024-10-04,1001.2,1004.95,1015.95,970.0,970.0,973.35,988.28,130036,1285.12,7446, 66366,51.04,1335.0,2024-09-05,642.55,2024-06-04
NEOGEN,EQ,2024-10-04,2164.5,2169.55,2178.3,2029.8,2060.0,2056.6,2084.19,65596,1367.15,8106, 30216,46.06,2390.0,2024-09-20,1176.0,2024-03-28
NESCO,EQ,2024-10-04,933.1,925.0,948.6,912.6,930.0,928.95,931.39,70100,652.91,7898, 30854,44.01,1029.9,2024-09-11,616.05,2023-10-26
NESTLEIND,EQ,2024-10-04,2674.85,2663.0,2678.35,2590.3,2612.6,2598.15,2628.73,1033034,27155.72,99806, 541841,52.45,2778.0,2024-09-27,2255.1,2023-10-04
NETF,EQ,2024-10-04,270.57,271.5,273.48,267.0,268.24,268.1,269.57,9118,24.58,309, 6525,71.56,282.96,2024-09-30,199.0,2023-10-30
NETWEB,EQ,2024-10-04,2396.2,2396.2,2635.8,2356.0,2521.0,2513.65,2531.29,433312,10968.39,32877, 86247,19.9,2925.0,2024-09-02,738.6,2023-10-26
NETWORK18,EQ,2024-10-04,80.35,80.3,80.3,77.81,78.68,78.35,78.61,2589191,2035.45,27469, 1063487,41.07,135.7,2024-01-19,65.75,2023-10-26
NEULANDLAB,EQ,2024-10-04,11991.55,11999.95,12480.0,11900.0,12086.0,12077.0,12206.4,16908,2063.86,6468, 8395,49.65,13630.0,2024-09-27,3611.1,2023-10-26
NEWGEN,EQ,2024-10-04,1308.6,1319.95,1324.6,1270.05,1294.55,1294.3,1298.71,177008,2298.82,19434, 54341,30.7,1548.0,2024-09-26,435.05,2023-10-05
NEXT50,EQ,2024-10-04,767.43,782.88,782.88,754.7,758.0,759.49,761.28,35095,267.17,1138, 27408,78.1,809.34,2024-09-30,431.0,2023-10-26
NEXT50IETF,EQ,2024-10-04,78.84,79.5,81.2,77.5,79.66,79.41,78.44,729016,571.81,8613, 505605,69.35,81.64,2024-10-03,43.75,2023-10-25
NFL,EQ,2024-10-04,124.8,124.0,125.13,119.23,120.0,119.87,121.11,3789029,4588.8,33770, 1263180,33.34,169.95,2024-07-23,65.05,2023-10-26
NGIL,EQ,2024-10-04,41.49,41.2,45.0,40.0,41.4,41.55,42.58,276092,117.57,2796, 113079,40.96,59.32,2024-02-02,30.93,2023-10-30
NGLFINE,EQ,2024-10-04,1983.4,1993.7,1994.25,1930.5,1931.2,1939.6,1961.04,3009,59.01,871, 1835,60.98,2823.9,2024-04-25,1728.1,2023-10-26
NH,EQ,2024-10-04,1231.05,1231.05,1232.0,1200.8,1221.0,1218.7,1215.69,210698,2561.43,27539, 114797,54.48,1444.9,2024-02-14,979.95,2023-10-26
NHPC,EQ,2024-10-04,92.96,92.35,93.4,91.05,93.35,93.17,92.74,14449046,13400.19,94170, 5686243,39.35,118.4,2024-07-15,48.4,2023-10-26
NIACL,EQ,2024-10-04,225.8,225.8,228.29,218.7,220.94,219.64,222.34,1080934,2403.4,20882, 526763,48.73,324.7,2024-02-09,130.1,2023-10-26
NIBL,EQ,2024-10-04,34.14,34.15,34.45,33.02,33.85,33.98,33.9,26622,9.02,922, 11488,43.15,51.0,2023-12-20,25.75,2023-11-10
NIF100BEES,EQ,2024-10-04,282.34,280.01,284.98,273.0,278.95,277.76,275.61,140667,387.69,3232, 113871,80.95,289.98,2024-09-30,196.0,2023-10-26
NIF100IETF,EQ,2024-10-04,29.27,30.15,30.15,28.76,29.12,29.13,29.0,450645,130.69,3659, 294092,65.26,34.57,2024-08-30,23.18,2023-12-21
NIF10GETF,EQ,2024-10-04,23.86,24.29,24.44,23.97,23.97,24.02,24.09,1281,0.31,28, 720,56.21,27.3,2024-02-23,21.6,2024-02-15
NIF5GETF,EQ,2024-10-04,57.97,58.08,58.89,58.08,58.08,58.08,58.76,3726,2.19,13, 3451,92.62,66.14,2024-02-06,53.2,2024-03-04
NIFITETF,EQ,2024-10-04,423.34,420.0,430.0,417.7,424.65,424.67,426.58,886,3.78,57, 679,76.64,450.0,2024-09-16,321.68,2024-06-05
NIFMID150,EQ,2024-10-04,221.3,225.73,226.0,217.33,226.0,226.0,219.65,5151,11.31,160, 4909,95.3,229.15,2024-10-03,141.57,2023-10-26
NIFTY1,EQ,2024-10-04,276.44,276.43,277.43,271.99,273.8,273.28,274.55,144716,397.32,1954, 103592,71.58,287.68,2024-09-27,202.89,2023-10-26
NIFTY50ADD,EQ,2024-10-04,262.03,267.27,267.27,258.0,259.3,258.7,259.98,23422,60.89,612, 21230,90.64,275.64,2024-09-30,192.76,2023-10-26
NIFTYBEES,EQ,2024-10-04,282.69,283.19,284.51,279.35,280.7,280.15,281.12,11510706,32358.62,130396, 8798594,76.44,293.99,2024-09-30,208.36,2023-10-26
NIFTYBETF,EQ,2024-10-04,257.69,257.69,260.0,252.0,252.2,254.21,254.78,14442,36.8,299, 11518,79.75,273.52,2024-10-03,215.04,2024-01-30
NIFTYETF,EQ,2024-10-04,269.28,271.59,271.6,266.23,267.08,266.72,267.81,365559,979.0,3171, 326416,89.29,283.8,2024-09-27,198.94,2023-10-26
NIFTYIETF,EQ,2024-10-04,280.84,281.4,284.0,277.69,284.0,279.34,279.6,658508,1841.16,8473, 406617,61.75,295.3,2024-10-03,224.95,2023-12-21
NIFTYQLITY,EQ,2024-10-04,23.64,23.64,24.7,22.72,24.05,23.87,23.49,145622,34.21,1682, 93835,64.44,25.1,2024-09-17,15.99,2023-10-26
NIITLTD,EQ,2024-10-04,164.58,165.9,168.56,159.1,164.0,163.29,164.27,1008594,1656.87,9577, 357521,35.45,203.9,2024-09-05,90.55,2024-06-04
NIITMTS,EQ,2024-10-04,494.5,499.45,504.0,476.2,500.1,501.35,495.93,72582,359.95,2712, 35591,49.04,576.9,2024-03-07,342.3,2023-10-26
NILAINFRA,EQ,2024-10-04,12.76,12.76,13.1,12.51,12.71,12.69,12.78,920727,117.64,2256, 498280,54.12,17.32,2024-08-26,5.6,2023-10-26
NILKAMAL,EQ,2024-10-04,1887.75,1869.0,1892.5,1861.0,1865.0,1868.5,1877.68,6967,130.82,854, 5103,73.25,2460.0,2023-10-23,1690.0,2024-03-28
NINSYS,EQ,2024-10-04,575.4,568.95,585.7,558.05,563.0,561.0,567.52,14932,84.74,1175, 8853,59.29,690.9,2024-09-17,308.0,2023-10-26
NIPPOBATRY,EQ,2024-10-04,562.2,560.0,572.1,554.4,566.0,568.1,564.46,5262,29.7,660, 3657,69.5,857.8,2023-12-27,490.0,2023-10-09
NITCO,EQ,2024-10-04,82.1,83.4,83.5,81.52,81.57,81.57,82.26,188524,155.07,889, 120308,63.82,94.7,2024-08-26,18.0,2023-10-26
NITINSPIN,EQ,2024-10-04,375.2,377.7,382.2,366.3,375.0,374.05,374.8,74986,281.04,3964, 39560,52.76,474.0,2024-08-07,260.5,2023-10-26
NITIRAJ,EQ,2024-10-04,253.5,250.95,254.95,246.1,254.0,250.35,251.09,5476,13.75,148, 4427,80.84,303.0,2024-07-18,103.55,2023-10-06
NKIND,EQ,2024-10-04,50.24,49.0,51.38,48.03,49.0,49.03,49.3,956,0.47,46, 575,60.15,94.4,2023-10-23,35.05,2023-10-06
NLCINDIA,EQ,2024-10-04,282.95,283.0,284.2,273.5,275.75,276.35,278.35,2619292,7290.68,48275, 679623,25.95,311.8,2024-07-16,116.8,2023-10-26
NMDC,EQ,2024-10-04,239.4,238.0,242.0,234.1,237.25,236.56,238.31,8931385,21284.53,66516, 3025273,33.87,286.35,2024-05-21,140.65,2023-10-09
NOCIL,EQ,2024-10-04,289.15,289.0,291.9,279.15,284.4,283.95,285.53,560421,1600.16,18030, 183496,32.74,336.0,2024-08-01,210.3,2023-10-26
NORTHARC,EQ,2024-10-04,293.45,294.85,301.7,285.2,292.0,292.35,293.39,1622819,4761.23,27159, 518367,31.94,350.0,2024-09-24,292.0,2024-10-03
NPBET,EQ,2024-10-04,273.77,273.69,273.69,261.46,269.9,268.9,266.44,12189,32.48,379, 8858,72.67,299.0,2024-10-01,224.35,2023-10-26
NRAIL,EQ,2024-10-04,352.45,366.0,374.5,355.6,361.35,358.9,363.14,18890,68.6,911, 12548,66.43,548.0,2024-06-24,330.1,2023-10-25
NRBBEARING,EQ,2024-10-04,293.5,293.45,295.55,289.0,291.4,291.55,293.2,146391,429.22,7948, 80874,55.25,401.55,2024-01-03,245.15,2023-10-26
NRL,EQ,2024-10-04,111.83,113.99,116.0,103.22,106.57,105.43,107.93,706466,762.47,6266, 314761,44.55,129.11,2024-09-06,57.37,2023-11-09
NSIL,EQ,2024-10-04,5010.45,5050.0,5081.25,4817.55,4850.0,4854.65,4918.68,20244,995.74,3740, 12798,63.22,5125.0,2024-10-03,2350.5,2023-10-26
NSLNISP,EQ,2024-10-04,52.58,52.42,52.78,51.18,52.1,51.69,51.93,3726023,1935.0,21366, 1409668,37.83,73.7,2024-02-05,39.15,2023-11-02
NTPC,EQ,2024-10-04,435.35,432.9,439.35,426.3,431.15,430.45,431.66,18347292,79198.34,284690, 8496151,46.31,448.45,2024-09-30,227.75,2023-10-26
NUCLEUS,EQ,2024-10-04,1234.8,1240.0,1251.95,1227.1,1235.75,1237.95,1240.95,18136,225.06,1629, 8238,45.42,1822.95,2024-01-20,974.65,2023-10-04
NURECA,EQ,2024-10-04,336.2,333.0,336.8,305.2,316.8,318.05,322.58,66242,213.68,2927, 37015,55.88,468.8,2023-12-26,240.0,2024-06-04
NUVAMA,EQ,2024-10-04,6168.95,6200.0,6200.0,5849.95,5918.0,5895.9,5984.17,363945,21779.1,61102, 195931,53.84,7100.0,2024-09-24,2100.0,2023-10-05
NUVOCO,EQ,2024-10-04,357.0,355.5,359.05,350.05,354.0,353.1,354.46,185092,656.07,7654, 75702,40.9,398.0,2023-12-27,291.3,2024-03-13
NV20,EQ,2024-10-04,164.14,163.8,165.05,160.03,163.68,163.58,163.53,30760,50.3,445, 15933,51.8,167.1,2024-09-02,131.11,2024-04-19
NV20BEES,EQ,2024-10-04,165.45,165.89,175.0,163.28,168.94,169.7,166.14,23337,38.77,609, 18123,77.66,171.4,2024-10-03,112.2,2023-10-30
NV20IETF,EQ,2024-10-04,16.06,16.55,16.55,15.95,16.05,16.11,16.07,1099632,176.68,4765, 482516,43.88,17.11,2024-10-01,12.32,2024-01-09
NYKAA,EQ,2024-10-04,194.96,194.7,195.18,190.1,192.0,192.27,192.24,5376933,10336.43,54900, 3163841,58.84,229.8,2024-08-23,136.5,2023-10-25
OAL,EQ,2024-10-04,498.95,499.95,520.0,479.25,495.25,490.8,492.5,32402,159.58,1715, 14601,45.06,564.8,2024-08-19,293.0,2024-03-22
OBCL,EQ,2024-10-04,56.63,57.3,57.3,56.45,56.75,56.78,56.82,40871,23.22,442, 29952,73.28,79.4,2024-02-05,46.5,2024-03-28
OBEROIRLTY,EQ,2024-10-04,1845.2,1841.5,1850.9,1794.9,1811.95,1808.4,1818.69,806448,14666.77,39943, 357574,44.34,1970.0,2024-09-26,1051.1,2023-10-26
OFSS,EQ,2024-10-04,11173.75,11171.7,11437.7,10901.0,10941.5,10951.2,11156.8,191185,21330.12,24746, 90928,47.56,12619.0,2024-09-17,3868.8,2023-10-26
OIL,EQ,2024-10-04,538.8,544.15,578.0,543.9,566.0,572.75,565.12,11396936,64406.39,241211, 4182469,36.7,767.9,2024-08-30,193.37,2023-10-04
OILIETF,EQ,2024-10-04,12.83,12.96,12.96,12.52,12.75,12.71,12.65,4248308,537.26,7197, 2253166,53.04,14.0,2024-09-03,12.2,2024-08-14
OLAELEC,EQ,2024-10-04,99.26,100.0,100.0,95.39,99.09,99.05,98.06,43646598,42800.72,183155, 12118615,27.77,157.4,2024-08-20,76.0,2024-08-09
OLECTRA,EQ,2024-10-04,1710.85,1705.0,1710.6,1631.45,1646.95,1643.35,1661.9,1042681,17328.33,59374, 348923,33.46,2221.95,2024-02-22,1018.0,2023-10-26
OMAXAUTO,EQ,2024-10-04,122.72,122.72,126.6,118.51,120.66,121.51,122.09,27056,33.03,1080, 15323,56.63,168.0,2024-06-20,52.65,2023-10-26
OMINFRAL,EQ,2024-10-04,168.26,170.99,173.4,160.97,163.1,162.23,167.64,181488,304.26,1946, 129908,71.58,227.9,2024-08-02,86.85,2023-10-10
ONEPOINT,EQ,2024-10-04,68.18,68.2,69.4,65.43,68.4,67.83,67.54,1219223,823.5,6239, 564778,46.32,77.5,2024-08-27,31.4,2023-10-31
ONGC,EQ,2024-10-04,292.05,297.0,299.7,293.2,295.5,295.25,296.25,23104209,68447.31,192423, 7443985,32.22,345.0,2024-08-13,179.9,2023-10-26
ONMOBILE,EQ,2024-10-04,79.54,79.53,81.89,77.25,79.5,79.72,79.98,678898,542.97,4899, 206509,30.42,128.4,2023-10-20,59.55,2024-03-28
